flat_id,timestamp,units_kWh,is_anomaly
A103,2024-06-08 21:30:00,0.477,false
A104,2024-06-08 21:30:00,0.906,false
A105,2024-06-08 21:30:00,0.909,false
A106,2024-06-08 21:30:00,0.865,false
A107,2024-06-08 21:30:00,13.243,true
A108,2024-06-08 21:30:00,0.867,false
A109,2024-06-08 21:30:00,0.423,false
A110,2024-06-08 21:30:00,0.807,false
A111,2024-06-08 21:30:00,0.871,false
A112,2024-06-08 21:30:00,0.522,false
A113,2024-06-08 21:30:00,0.739,false
A114,2024-06-08 21:30:00,0.426,false
A115,2024-06-08 21:30:00,0.732,false
A116,2024-06-08 21:30:00,0.619,false
A117,2024-06-08 21:30:00,0.961,false
A118,2024-06-08 21:30:00,0.416,false
A119,2024-06-08 21:30:00,0.974,false
A120,2024-06-08 21:30:00,0.818,false
A121,2024-06-08 21:30:00,0.218,false
A122,2024-06-08 21:30:00,0.688,false
A123,2024-06-08 21:30:00,0.643,false
A124,2024-06-08 21:30:00,0.72,false
A125,2024-06-08 21:30:00,10.289,true
A126,2024-06-08 21:30:00,0.971,false
A127,2024-06-08 21:30:00,0.802,false
A128,2024-06-08 21:30:00,12.115,true
A129,2024-06-08 21:30:00,0.39,false
A130,2024-06-08 21:30:00,12.825,true
A131,2024-06-08 21:30:00,0.596,false
A132,2024-06-08 21:30:00,0.931,false
A133,2024-06-08 21:30:00,0.389,false
A134,2024-06-08 21:30:00,0.283,false
A135,2024-06-08 21:30:00,0.554,false
A136,2024-06-08 21:30:00,10.628,true
A137,2024-06-08 21:30:00,0.845,false
A138,2024-06-08 21:30:00,0.94,false
A139,2024-06-08 21:30:00,0.761,false
A140,2024-06-08 21:30:00,0.769,false
A141,2024-06-08 21:30:00,0.736,false
A142,2024-06-08 21:30:00,0.606,false
A143,2024-06-08 21:30:00,0.518,false
A144,2024-06-08 21:30:00,0.941,false
A145,2024-06-08 21:30:00,0.699,false
A146,2024-06-08 21:30:00,0.845,false
A147,2024-06-08 21:30:00,0.654,false
A148,2024-06-08 21:30:00,0.427,false
A149,2024-06-08 21:30:00,0.47,false
A150,2024-06-08 21:30:00,1.015,false
A101,2024-06-08 22:30:00,0.273,false
A102,2024-06-08 22:30:00,0.243,false
A103,2024-06-08 22:30:00,0.774,false
A104,2024-06-08 22:30:00,0.818,false
A105,2024-06-08 22:30:00,1.041,false
A106,2024-06-08 22:30:00,0.538,false
A107,2024-06-08 22:30:00,0.795,false
A108,2024-06-08 22:30:00,0.466,false
A109,2024-06-08 22:30:00,0.542,false
A110,2024-06-08 22:30:00,0.675,false
A111,2024-06-08 22:30:00,0.289,false
A112,2024-06-08 22:30:00,0.902,false
A113,2024-06-08 22:30:00,0.8,false
A114,2024-06-08 22:30:00,0.873,false
A115,2024-06-08 22:30:00,0.517,false
A116,2024-06-08 22:30:00,0.8,false
A117,2024-06-08 22:30:00,0.533,false
A118,2024-06-08 22:30:00,0.753,false
A119,2024-06-08 22:30:00,0.743,false
A120,2024-06-08 22:30:00,0.432,false
A121,2024-06-08 22:30:00,0.405,false
A122,2024-06-08 22:30:00,0.97,false
A123,2024-06-08 22:30:00,0.709,false
A124,2024-06-08 22:30:00,0.686,false
A125,2024-06-08 22:30:00,0.445,false
A126,2024-06-08 22:30:00,0.655,false
A127,2024-06-08 22:30:00,0.354,false
A128,2024-06-08 22:30:00,0.49,false
A129,2024-06-08 22:30:00,0.275,false
A130,2024-06-08 22:30:00,0.653,false
A131,2024-06-08 22:30:00,1.102,false
A132,2024-06-08 22:30:00,0.607,false
A133,2024-06-08 22:30:00,0.616,false
A134,2024-06-08 22:30:00,0.859,false
A135,2024-06-08 22:30:00,0.539,false
A136,2024-06-08 22:30:00,0.642,false
A137,2024-06-08 22:30:00,0.813,false
A138,2024-06-08 22:30:00,0.595,false
A139,2024-06-08 22:30:00,0.538,false
A140,2024-06-08 22:30:00,0.832,false
A141,2024-06-08 22:30:00,0.529,false
A142,2024-06-08 22:30:00,0.788,false
A143,2024-06-08 22:30:00,0.545,false
A144,2024-06-08 22:30:00,12.504,true
A145,2024-06-08 22:30:00,0.476,false
A146,2024-06-08 22:30:00,0.712,false
A147,2024-06-08 22:30:00,0.938,false
A148,2024-06-08 22:30:00,0.312,false
A149,2024-06-08 22:30:00,0.479,false
A150,2024-06-08 22:30:00,0.397,false
A101,2024-06-08 23:30:00,0.885,false
A102,2024-06-08 23:30:00,0.249,false
A103,2024-06-08 23:30:00,0.883,false
A104,2024-06-08 23:30:00,0.501,false
A105,2024-06-08 23:30:00,0.762,false
A106,2024-06-08 23:30:00,0.51,false
A107,2024-06-08 23:30:00,0.456,false
A108,2024-06-08 23:30:00,0.981,false
A109,2024-06-08 23:30:00,0.747,false
A110,2024-06-08 23:30:00,0.477,false
A111,2024-06-08 23:30:00,0.755,false
A112,2024-06-08 23:30:00,0.535,false
A113,2024-06-08 23:30:00,0.543,false
A114,2024-06-08 23:30:00,0.707,false
A115,2024-06-08 23:30:00,0.948,false
A116,2024-06-08 23:30:00,0.874,false
A117,2024-06-08 23:30:00,0.704,false
A118,2024-06-08 23:30:00,0.68,false
A119,2024-06-08 23:30:00,0.698,false
A120,2024-06-08 23:30:00,0.282,false
A121,2024-06-08 23:30:00,0.609,false
A122,2024-06-08 23:30:00,0.489,false
A123,2024-06-08 23:30:00,0.66,false
A124,2024-06-08 23:30:00,0.522,false
A125,2024-06-08 23:30:00,0.323,false
A126,2024-06-08 23:30:00,0.605,false
A127,2024-06-08 23:30:00,10.81,true
A128,2024-06-08 23:30:00,0.369,false
A129,2024-06-08 23:30:00,14.963,true
A130,2024-06-08 23:30:00,0.91,false
A131,2024-06-08 23:30:00,0.578,false
A132,2024-06-08 23:30:00,0.478,false
A133,2024-06-08 23:30:00,0.874,false
A134,2024-06-08 23:30:00,0.373,false
A135,2024-06-08 23:30:00,0.802,false
A136,2024-06-08 23:30:00,0.522,false
A137,2024-06-08 23:30:00,0.822,false
A138,2024-06-08 23:30:00,0.615,false
A139,2024-06-08 23:30:00,0.619,false
A140,2024-06-08 23:30:00,0.619,false
A141,2024-06-08 23:30:00,0.277,false
A142,2024-06-08 23:30:00,0.456,false
A143,2024-06-08 23:30:00,0.473,false
A144,2024-06-08 23:30:00,0.407,false
A145,2024-06-08 23:30:00,0.174,false
A146,2024-06-08 23:30:00,0.573,false
A147,2024-06-08 23:30:00,1.022,false
A148,2024-06-08 23:30:00,0.248,false
A149,2024-06-08 23:30:00,0.614,false
A150,2024-06-08 23:30:00,0.542,false
A101,2024-06-09 00:30:00,1.798,false
A102,2024-06-09 00:30:00,2.673,false
A103,2024-06-09 00:30:00,2.147,false
A104,2024-06-09 00:30:00,2.819,false
A105,2024-06-09 00:30:00,1.785,false
A106,2024-06-09 00:30:00,2.788,false
A107,2024-06-09 00:30:00,1.886,false
A108,2024-06-09 00:30:00,12.521,true
A109,2024-06-09 00:30:00,1.774,false
A110,2024-06-09 00:30:00,2.713,false
A111,2024-06-09 00:30:00,2.12,false
A112,2024-06-09 00:30:00,2.02,false
A113,2024-06-09 00:30:00,2.461,false
A114,2024-06-09 00:30:00,10.583,true
A115,2024-06-09 00:30:00,2.83,false
A116,2024-06-09 00:30:00,1.955,false
A117,2024-06-09 00:30:00,2.558,false
A118,2024-06-09 00:30:00,1.691,false
A119,2024-06-09 00:30:00,2.559,false
A120,2024-06-09 00:30:00,2.542,false
A121,2024-06-09 00:30:00,2.483,false
A122,2024-06-09 00:30:00,1.637,false
A123,2024-06-09 00:30:00,2.807,false
A124,2024-06-09 00:30:00,3.05,false
A125,2024-06-09 00:30:00,2.1,false
A126,2024-06-09 00:30:00,2.32,false
A127,2024-06-09 00:30:00,2.198,false
A128,2024-06-09 00:30:00,3.014,false
A129,2024-06-09 00:30:00,1.911,false
A130,2024-06-09 00:30:00,2.066,false
A131,2024-06-09 00:30:00,2.359,false
A132,2024-06-09 00:30:00,2.969,false
A133,2024-06-09 00:30:00,1.694,false
A134,2024-06-09 00:30:00,1.882,false
A135,2024-06-09 00:30:00,1.964,false
A136,2024-06-09 00:30:00,2.53,false
A137,2024-06-09 00:30:00,2.598,false
A138,2024-06-09 00:30:00,1.869,false
A139,2024-06-09 00:30:00,1.907,false
A140,2024-06-09 00:30:00,2.22,false
A141,2024-06-09 00:30:00,2.439,false
A142,2024-06-09 00:30:00,2.737,false
A143,2024-06-09 00:30:00,1.484,false
A144,2024-06-09 00:30:00,2.341,false
A145,2024-06-09 00:30:00,1.781,false
A146,2024-06-09 00:30:00,1.943,false
A147,2024-06-09 00:30:00,2.695,false
A148,2024-06-09 00:30:00,1.937,false
A149,2024-06-09 00:30:00,2.91,false
A150,2024-06-09 00:30:00,1.946,false
A101,2024-06-09 01:30:00,1.798,false
A102,2024-06-09 01:30:00,2.544,false
A103,2024-06-09 01:30:00,2.807,false
A104,2024-06-09 01:30:00,12.538,true
A105,2024-06-09 01:30:00,2.325,false
A106,2024-06-09 01:30:00,1.905,false
A107,2024-06-09 01:30:00,2.392,false
A108,2024-06-09 01:30:00,1.733,false
A109,2024-06-09 01:30:00,1.859,false
A110,2024-06-09 01:30:00,2.094,false
A111,2024-06-09 01:30:00,12.048,true
A112,2024-06-09 01:30:00,2.021,false
A113,2024-06-09 01:30:00,1.602,false
A114,2024-06-09 01:30:00,2.602,false
A115,2024-06-09 01:30:00,1.943,false
A116,2024-06-09 01:30:00,1.833,false
A117,2024-06-09 01:30:00,1.618,false
A118,2024-06-09 01:30:00,2.002,false
A119,2024-06-09 01:30:00,2.73,false
A120,2024-06-09 01:30:00,2.403,false
A121,2024-06-09 01:30:00,2.489,false
A122,2024-06-09 01:30:00,1.542,false
A123,2024-06-09 01:30:00,2.656,false
A124,2024-06-09 01:30:00,2.299,false
A125,2024-06-09 01:30:00,1.976,false
A126,2024-06-09 01:30:00,2.823,false
A127,2024-06-09 01:30:00,2.42,false
A128,2024-06-09 01:30:00,3.001,false
A129,2024-06-09 01:30:00,2.3,false
A130,2024-06-09 01:30:00,2.039,false
A131,2024-06-09 01:30:00,2.283,false
A132,2024-06-09 01:30:00,2.085,false
A133,2024-06-09 01:30:00,2.734,false
A134,2024-06-09 01:30:00,1.734,false
A135,2024-06-09 01:30:00,1.893,false
A136,2024-06-09 01:30:00,2.279,false
A137,2024-06-09 01:30:00,1.954,false
A138,2024-06-09 01:30:00,1.855,false
A139,2024-06-09 01:30:00,2.059,false
A140,2024-06-09 01:30:00,2.674,false
A141,2024-06-09 01:30:00,2.14,false
A142,2024-06-09 01:30:00,2.466,false
A143,2024-06-09 01:30:00,1.529,false
A144,2024-06-09 01:30:00,2.566,false
A145,2024-06-09 01:30:00,2.59,false
A146,2024-06-09 01:30:00,2.652,false
A147,2024-06-09 01:30:00,14.135,true
A148,2024-06-09 01:30:00,1.711,false
A149,2024-06-09 01:30:00,1.572,false
A150,2024-06-09 01:30:00,1.83,false
A101,2024-06-09 02:30:00,2.257,false
A102,2024-06-09 02:30:00,2.457,false
A103,2024-06-09 02:30:00,2.256,false
A104,2024-06-09 02:30:00,2.677,false
A105,2024-06-09 02:30:00,2.379,false
A106,2024-06-09 02:30:00,2.979,false
A107,2024-06-09 02:30:00,2.668,false
A108,2024-06-09 02:30:00,2.445,false
A109,2024-06-09 02:30:00,2.142,false
A110,2024-06-09 02:30:00,1.957,false
A111,2024-06-09 02:30:00,1.724,false
A112,2024-06-09 02:30:00,2.091,false
A113,2024-06-09 02:30:00,2.671,false
A114,2024-06-09 02:30:00,1.887,false
A115,2024-06-09 02:30:00,2.679,false
A116,2024-06-09 02:30:00,2.442,false
A117,2024-06-09 02:30:00,1.642,false
A118,2024-06-09 02:30:00,2.42,false
A119,2024-06-09 02:30:00,1.608,false
A120,2024-06-09 02:30:00,1.804,false
A121,2024-06-09 02:30:00,2.118,false
A122,2024-06-09 02:30:00,1.957,false
A123,2024-06-09 02:30:00,2.88,false
A124,2024-06-09 02:30:00,2.408,false
A125,2024-06-09 02:30:00,2.836,false
A126,2024-06-09 02:30:00,2.47,false
A127,2024-06-09 02:30:00,2.7,false
A128,2024-06-09 02:30:00,1.4,false
A129,2024-06-09 02:30:00,2.855,false
A130,2024-06-09 02:30:00,2.201,false
A131,2024-06-09 02:30:00,1.883,false
A132,2024-06-09 02:30:00,2.957,false
A133,2024-06-09 02:30:00,1.888,false
A134,2024-06-09 02:30:00,2.767,false
A135,2024-06-09 02:30:00,2.854,false
A136,2024-06-09 02:30:00,10.049,true
A137,2024-06-09 02:30:00,1.754,false
A138,2024-06-09 02:30:00,2.756,false
A139,2024-06-09 02:30:00,2.667,false
A140,2024-06-09 02:30:00,1.867,false
A141,2024-06-09 02:30:00,2.654,false
A142,2024-06-09 02:30:00,13.117,true
A143,2024-06-09 02:30:00,2.942,false
A144,2024-06-09 02:30:00,2.539,false
A145,2024-06-09 02:30:00,2.18,false
A146,2024-06-09 02:30:00,1.806,false
A147,2024-06-09 02:30:00,2.605,false
A148,2024-06-09 02:30:00,1.829,false
A149,2024-06-09 02:30:00,1.797,false
A150,2024-06-09 02:30:00,2.841,false
A101,2024-06-09 03:30:00,2.286,false
A102,2024-06-09 03:30:00,1.616,false
A103,2024-06-09 03:30:00,1.803,false
A104,2024-06-09 03:30:00,1.893,false
A105,2024-06-09 03:30:00,1.693,false
A106,2024-06-09 03:30:00,2.668,false
A107,2024-06-09 03:30:00,1.802,false
A108,2024-06-09 03:30:00,10.772,true
A109,2024-06-09 03:30:00,2.379,false
A110,2024-06-09 03:30:00,1.954,false
A111,2024-06-09 03:30:00,2.901,false
A112,2024-06-09 03:30:00,1.601,false
A113,2024-06-09 03:30:00,2.894,false
A114,2024-06-09 03:30:00,1.723,false
A115,2024-06-09 03:30:00,2.912,false
A116,2024-06-09 03:30:00,2.687,false
A117,2024-06-09 03:30:00,1.871,false
A118,2024-06-09 03:30:00,2.06,false
A119,2024-06-09 03:30:00,2.132,false
A120,2024-06-09 03:30:00,2.369,false
A121,2024-06-09 03:30:00,2.233,false
A122,2024-06-09 03:30:00,2.237,false
A123,2024-06-09 03:30:00,2.599,false
A124,2024-06-09 03:30:00,2.03,false
A125,2024-06-09 03:30:00,2.966,false
A126,2024-06-09 03:30:00,1.891,false
A127,2024-06-09 03:30:00,2.096,false
A128,2024-06-09 03:30:00,2.197,false
A129,2024-06-09 03:30:00,2.893,false
A130,2024-06-09 03:30:00,2.784,false
A131,2024-06-09 03:30:00,1.891,false
A132,2024-06-09 03:30:00,13.524,true
A133,2024-06-09 03:30:00,2.785,false
A134,2024-06-09 03:30:00,2.929,false
A135,2024-06-09 03:30:00,2.725,false
A136,2024-06-09 03:30:00,1.941,false
A137,2024-06-09 03:30:00,2.792,false
A138,2024-06-09 03:30:00,1.971,false
A139,2024-06-09 03:30:00,2.887,false
A140,2024-06-09 03:30:00,1.786,false
A141,2024-06-09 03:30:00,2.948,false
A142,2024-06-09 03:30:00,2.236,false
A143,2024-06-09 03:30:00,2.094,false
A144,2024-06-09 03:30:00,2.137,false
A145,2024-06-09 03:30:00,1.811,false
A146,2024-06-09 03:30:00,2.776,false
A147,2024-06-09 03:30:00,1.831,false
A148,2024-06-09 03:30:00,1.602,false
A149,2024-06-09 03:30:00,1.866,false
A150,2024-06-09 03:30:00,1.624,false
A101,2024-06-09 04:30:00,2.173,false
A102,2024-06-09 04:30:00,1.142,false
A103,2024-06-09 04:30:00,1.549,false
A104,2024-06-09 04:30:00,2.242,false
A105,2024-06-09 04:30:00,1.788,false
A106,2024-06-09 04:30:00,1.133,false
A107,2024-06-09 04:30:00,2.231,false
A108,2024-06-09 04:30:00,2.102,false
A109,2024-06-09 04:30:00,2.247,false
A110,2024-06-09 04:30:00,1.971,false
A111,2024-06-09 04:30:00,1.685,false
A112,2024-06-09 04:30:00,2.358,false
A113,2024-06-09 04:30:00,12.521,true
A114,2024-06-09 04:30:00,0.945,false
A115,2024-06-09 04:30:00,0.951,false
A116,2024-06-09 04:30:00,1.831,false
A117,2024-06-09 04:30:00,1.658,false
A118,2024-06-09 04:30:00,1.694,false
A119,2024-06-09 04:30:00,1.956,false
A120,2024-06-09 04:30:00,1.47,false
A121,2024-06-09 04:30:00,1.406,false
A122,2024-06-09 04:30:00,1.634,false
A123,2024-06-09 04:30:00,2.157,false
A124,2024-06-09 04:30:00,1.717,false
A125,2024-06-09 04:30:00,2.197,false
A126,2024-06-09 04:30:00,1.867,false
A127,2024-06-09 04:30:00,2.449,false
A128,2024-06-09 04:30:00,1.104,false
A129,2024-06-09 04:30:00,1.109,false
A130,2024-06-09 04:30:00,2.5,false
A131,2024-06-09 04:30:00,1.428,false
A132,2024-06-09 04:30:00,11.503,true
A133,2024-06-09 04:30:00,1.234,false
A134,2024-06-09 04:30:00,2.44,false
A135,2024-06-09 04:30:00,2.306,false
A136,2024-06-09 04:30:00,2.015,false
A137,2024-06-09 04:30:00,2.306,false
A138,2024-06-09 04:30:00,1.626,false
A139,2024-06-09 04:30:00,1.602,false
A140,2024-06-09 04:30:00,1.479,false
A141,2024-06-09 04:30:00,1.732,false
A142,2024-06-09 04:30:00,1.182,false
A143,2024-06-09 04:30:00,1.386,false
A144,2024-06-09 04:30:00,2.074,false
A145,2024-06-09 04:30:00,1.076,false
A146,2024-06-09 04:30:00,1.242,false
A147,2024-06-09 04:30:00,1.373,false
A148,2024-06-09 04:30:00,2.233,false
A149,2024-06-09 04:30:00,2.099,false
A150,2024-06-09 04:30:00,1.524,false
A101,2024-06-09 05:30:00,0.948,false
A102,2024-06-09 05:30:00,1.865,false
A103,2024-06-09 05:30:00,1.014,false
A104,2024-06-09 05:30:00,1.805,false
A105,2024-06-09 05:30:00,1.335,false
A106,2024-06-09 05:30:00,1.294,false
A107,2024-06-09 05:30:00,1.312,false
A108,2024-06-09 05:30:00,1.794,false
A109,2024-06-09 05:30:00,1.413,false
A110,2024-06-09 05:30:00,1.126,false
A111,2024-06-09 05:30:00,1.324,false
A112,2024-06-09 05:30:00,1.267,false
A113,2024-06-09 05:30:00,1.431,false
A114,2024-06-09 05:30:00,1.748,false
A115,2024-06-09 05:30:00,1.178,false
A116,2024-06-09 05:30:00,2.275,false
A117,2024-06-09 05:30:00,1.269,false
A118,2024-06-09 05:30:00,1.634,false
A119,2024-06-09 05:30:00,2.252,false
A120,2024-06-09 05:30:00,2.374,false
A121,2024-06-09 05:30:00,1.487,false
A122,2024-06-09 05:30:00,2.04,false
A123,2024-06-09 05:30:00,1.757,false
A124,2024-06-09 05:30:00,1.202,false
A125,2024-06-09 05:30:00,2.025,false
A126,2024-06-09 05:30:00,1.414,false
A127,2024-06-09 05:30:00,1.545,false
A128,2024-06-09 05:30:00,2.185,false
A129,2024-06-09 05:30:00,1.343,false
A130,2024-06-09 05:30:00,1.165,false
A131,2024-06-09 05:30:00,1.212,false
A132,2024-06-09 05:30:00,2.158,false
A133,2024-06-09 05:30:00,1.882,false
A134,2024-06-09 05:30:00,1.54,false
A135,2024-06-09 05:30:00,1.826,false
A136,2024-06-09 05:30:00,2.557,false
A137,2024-06-09 05:30:00,1.25,false
A138,2024-06-09 05:30:00,2.253,false
A139,2024-06-09 05:30:00,1.797,false
A140,2024-06-09 05:30:00,1.577,false
A141,2024-06-09 05:30:00,2.231,false
A142,2024-06-09 05:30:00,10.71,true
A143,2024-06-09 05:30:00,2.066,false
A144,2024-06-09 05:30:00,1.405,false
A145,2024-06-09 05:30:00,1.288,false
A146,2024-06-09 05:30:00,2.436,false
A147,2024-06-09 05:30:00,2.143,false
A148,2024-06-09 05:30:00,1.144,false
A149,2024-06-09 05:30:00,2.335,false
A150,2024-06-09 05:30:00,2.093,false
A101,2024-06-09 06:30:00,1.898,false
A102,2024-06-09 06:30:00,1.242,false
A103,2024-06-09 06:30:00,2.059,false
A104,2024-06-09 06:30:00,2.262,false
A105,2024-06-09 06:30:00,1.699,false
A106,2024-06-09 06:30:00,14.575,true
A107,2024-06-09 06:30:00,2.41,false
A108,2024-06-09 06:30:00,1.496,false
A109,2024-06-09 06:30:00,2.122,false
A110,2024-06-09 06:30:00,1.15,false
A111,2024-06-09 06:30:00,2.086,false
A112,2024-06-09 06:30:00,2.337,false
A113,2024-06-09 06:30:00,1.451,false
A114,2024-06-09 06:30:00,2.337,false
A115,2024-06-09 06:30:00,1.314,false
A116,2024-06-09 06:30:00,1.185,false
A117,2024-06-09 06:30:00,1.347,false
A118,2024-06-09 06:30:00,1.532,false
A119,2024-06-09 06:30:00,1.22,false
A120,2024-06-09 06:30:00,2.042,false
A121,2024-06-09 06:30:00,1.307,false
A122,2024-06-09 06:30:00,2.602,false
A123,2024-06-09 06:30:00,1.986,false
A124,2024-06-09 06:30:00,2.072,false
A125,2024-06-09 06:30:00,12.284,true
A126,2024-06-09 06:30:00,1.201,false
A127,2024-06-09 06:30:00,1.151,false
A128,2024-06-09 06:30:00,1.165,false
A129,2024-06-09 06:30:00,2.13,false
A130,2024-06-09 06:30:00,1.59,false
A131,2024-06-09 06:30:00,1.424,false
A132,2024-06-09 06:30:00,2.187,false
A133,2024-06-09 06:30:00,2.212,false
A134,2024-06-09 06:30:00,2.182,false
A135,2024-06-09 06:30:00,1.52,false
A136,2024-06-09 06:30:00,2.329,false
A137,2024-06-09 06:30:00,1.745,false
A138,2024-06-09 06:30:00,2.015,false
A139,2024-06-09 06:30:00,1.834,false
A140,2024-06-09 06:30:00,2.237,false
A141,2024-06-09 06:30:00,1.369,false
A142,2024-06-09 06:30:00,1.417,false
A143,2024-06-09 06:30:00,1.717,false
A144,2024-06-09 06:30:00,2.284,false
A145,2024-06-09 06:30:00,1.387,false
A146,2024-06-09 06:30:00,1.75,false
A147,2024-06-09 06:30:00,1.735,false
A148,2024-06-09 06:30:00,2.515,false
A149,2024-06-09 06:30:00,1.229,false
A150,2024-06-09 06:30:00,1.314,false
A101,2024-06-09 07:30:00,1.692,false
A102,2024-06-09 07:30:00,1.263,false
A103,2024-06-09 07:30:00,2.181,false
A104,2024-06-09 07:30:00,1.349,false
A105,2024-06-09 07:30:00,0.932,false
A106,2024-06-09 07:30:00,0.997,false
A107,2024-06-09 07:30:00,1.553,false
A108,2024-06-09 07:30:00,1.192,false
A109,2024-06-09 07:30:00,2.074,false
A110,2024-06-09 07:30:00,2.332,false
A111,2024-06-09 07:30:00,1.558,false
A112,2024-06-09 07:30:00,2.023,false
A113,2024-06-09 07:30:00,1.612,false
A114,2024-06-09 07:30:00,2.334,false
A115,2024-06-09 07:30:00,2.448,false
A116,2024-06-09 07:30:00,2.193,false
A117,2024-06-09 07:30:00,1.372,false
A118,2024-06-09 07:30:00,2.591,false
A119,2024-06-09 07:30:00,2.031,false
A120,2024-06-09 07:30:00,1.398,false
A121,2024-06-09 07:30:00,1.501,false
A122,2024-06-09 07:30:00,2.224,false
A123,2024-06-09 07:30:00,1.795,false
A124,2024-06-09 07:30:00,1.218,false
A125,2024-06-09 07:30:00,0.925,false
A126,2024-06-09 07:30:00,1.102,false
A127,2024-06-09 07:30:00,11.591,true
A128,2024-06-09 07:30:00,1.325,false
A129,2024-06-09 07:30:00,1.459,false
A130,2024-06-09 07:30:00,1.196,false
A131,2024-06-09 07:30:00,2.008,false
A132,2024-06-09 07:30:00,2.095,false
A133,2024-06-09 07:30:00,1.801,false
A134,2024-06-09 07:30:00,0.964,false
A135,2024-06-09 07:30:00,1.837,false
A136,2024-06-09 07:30:00,1.06,false
A137,2024-06-09 07:30:00,1.772,false
A138,2024-06-09 07:30:00,2.294,false
A139,2024-06-09 07:30:00,12.146,true
A140,2024-06-09 07:30:00,1.263,false
A141,2024-06-09 07:30:00,1.644,false
A142,2024-06-09 07:30:00,1.993,false
A143,2024-06-09 07:30:00,1.551,false
A144,2024-06-09 07:30:00,2.235,false
A145,2024-06-09 07:30:00,2.064,false
A146,2024-06-09 07:30:00,1.357,false
A147,2024-06-09 07:30:00,2.268,false
A148,2024-06-09 07:30:00,1.752,false
A149,2024-06-09 07:30:00,1.433,false
A150,2024-06-09 07:30:00,1.991,false
A101,2024-06-09 08:30:00,1.525,false
A102,2024-06-09 08:30:00,1.973,false
A103,2024-06-09 08:30:00,1.492,false
A104,2024-06-09 08:30:00,1.743,false
A105,2024-06-09 08:30:00,2.447,false
A106,2024-06-09 08:30:00,2.58,false
A107,2024-06-09 08:30:00,1.823,false
A108,2024-06-09 08:30:00,1.36,false
A109,2024-06-09 08:30:00,2.204,false
A110,2024-06-09 08:30:00,1.358,false
A111,2024-06-09 08:30:00,2.306,false
A112,2024-06-09 08:30:00,1.194,false
A113,2024-06-09 08:30:00,1.363,false
A114,2024-06-09 08:30:00,2.193,false
A115,2024-06-09 08:30:00,2.162,false
A116,2024-06-09 08:30:00,2.072,false
A117,2024-06-09 08:30:00,1.512,false
A118,2024-06-09 08:30:00,2.289,false
A119,2024-06-09 08:30:00,1.992,false
A120,2024-06-09 08:30:00,1.938,false
A121,2024-06-09 08:30:00,2.324,false
A122,2024-06-09 08:30:00,1.825,false
A123,2024-06-09 08:30:00,1.194,false
A124,2024-06-09 08:30:00,1.002,false
A125,2024-06-09 08:30:00,1.376,false
A126,2024-06-09 08:30:00,1.563,false
A127,2024-06-09 08:30:00,1.29,false
A128,2024-06-09 08:30:00,1.247,false
A129,2024-06-09 08:30:00,2.159,false
A130,2024-06-09 08:30:00,1.602,false
A131,2024-06-09 08:30:00,1.67,false
A132,2024-06-09 08:30:00,1.948,false
A133,2024-06-09 08:30:00,0.916,false
A134,2024-06-09 08:30:00,1.421,false
A135,2024-06-09 08:30:00,1.047,false
A136,2024-06-09 08:30:00,1.569,false
A137,2024-06-09 08:30:00,1.254,false
